Date,Open,High,Low,Close,Volume,Adj Close
2008-07-01,20.790001,21.90,19.98,21.530001,35638400,19.770708
2008-06-02,22.77,23.57,20.969999,21.00,39163400,19.284016
2008-05-01,21.01,23.00,20.700001,22.84,29967800,20.973663
2008-04-01,19.91,22.280001,19.719999,20.85,36126700,19.146275
2008-03-03,18.76,21.299999,18.200001,19.559999,52899400,17.961683
2008-02-01,20.780001,20.780001,18.18,18.799999,45395400,17.263786
2008-01-02,22.549999,23.110001,19.52,20.549999,49550700,18.870787
2007-12-03,20.23,23.309999,19.68,22.58,37476500,20.734909
2007-11-01,22.00,22.889999,19.059999,20.18,42855900,18.531021
2007-10-01,21.639999,23.00,20.51,22.17,32241100,20.358412
2007-09-04,20.24,22.17,19.879999,21.65,35436900,19.880903
2007-08-01,18.93,20.48,18.809999,20.280001,30949300,18.62285
2007-07-02,19.879999,20.98,19.110001,19.120001,31664500,17.557638
2007-06-01,19.450001,20.059999,18.719999,19.709999,37033700,18.099426
2007-05-01,18.75,19.60,18.48,19.379999,25981800,17.796392
2007-04-02,18.08,19.290001,17.99,18.799999,27365800,17.263786
2007-03-01,16.110001,18.59,15.97,18.129999,40563300,16.648533
2007-02-01,17.219999,17.440001,16.00,16.43,40572500,15.087447
2007-01-03,17.219999,17.98,16.77,17.16,41110000,15.757796
2006-12-01,19.110001,19.34,16.93,17.139999,47149000,15.73943
2006-11-01,18.559999,19.75,17.67,19.049999,30966800,17.493357
2006-10-02,17.91,19.25,17.52,18.469999,36761900,16.960751
2006-09-01,15.80,18.290001,15.45,17.74,60261200,16.290401
2006-08-01,14.90,15.95,14.49,15.66,36591400,14.380366
2006-07-03,14.61,15.29,13.77,14.97,41373900,13.746749
2006-06-01,14.14,15.07,13.07,14.49,44694800,13.305971
2006-05-01,14.61,14.96,13.28,14.22,34368100,13.058034
2006-04-03,13.75,15.21,13.62,14.59,50087800,13.3978
2006-03-01,12.49,14.00,12.49,13.69,60492500,12.571342
2006-02-01,12.41,12.80,12.06,12.42,50561800,11.405118
2006-01-03,12.23,13.15,12.19,12.57,56261900,11.542861
